species,filename,year,month,day,eventDate,doy,decimalLatitude,decimalLongitude,elevation,elevationAccuracy,coordinateUncertaintyInMeters,verbatimElevation,n_leaves,area,perimeter,bbox_min_long_side,bbox_min_short_side,aspect_ratio,circularity,convexity,concavity
Geum montanum,5887172446,1915,5,16,1915-05-16T00:00,136,46.824081,9.518104,NA,NA,NA,NA,6,4.175,10.74,2.76,2.33,1.140293,0.46296499999999996,0.894826,0.10517399999999999
Geum montanum,5887172454,1889,7,13,1889-07-13T00:00,194,46.582776,9.845175,2296,NA,4530,NA,8,3.755,10.315,2.745,2.13,1.120771,0.40551649999999995,0.8940505,0.1059495
Geum montanum,5887172466,1913,6,15,1913-06-15T00:00,166,46.843175,9.923274,2000,NA,401,2000m,13,4.14,11.8,3.03,2.17,0.858144,0.338384,0.8164,0.1836
Geum montanum,5887172469,1985,7,12,1985-07-12T00:00,193,46.958976,10.37174,1940,NA,NA,1940m,8,3.38,9.375,2.8949999999999996,2.005,1.3286105,0.472506,0.8712420000000001,0.128758
Geum montanum,5887172473,1919,6,NA,1919-06,NA,46.878746,9.876052,1420,NA,1867,1420m,18,2.245,7.885,2.0999999999999996,1.645,0.9876510000000001,0.386102,0.8918285,0.1081715
Geum montanum,5887172474,1913,6,15,1913-06-15T00:00,166,46.843175,9.923274,2000,NA,401,2000m,17,3.14,9.9,2.85,1.72,1.102302,0.3494,0.893903,0.106097
Geum montanum,5887172477,1984,7,25,1984-07-25T00:00,207,46.754171,9.546552,1675,25,248,1650-1700m,16,5.12,11.379999999999999,3,2.2649999999999997,0.9682729999999999,0.422283,0.880235,0.11976500000000001
Geum montanum,5887172478,1918,7,NA,1918-07,NA,46.403364,10.068625,1877,NA,407,NA,18,1.52,6.425000000000001,2,1.395,0.8616405,0.4673175,0.8917425000000001,0.1082575
Geum montanum,5887172480,1914,6,1,1914-06-01T00:00,152,46.220513,9.205169,1840,NA,299,1840m,21,2.16,7.56,2.12,1.58,0.918919,0.517625,0.911525,0.088475
Geum montanum,5887172481,1901,6,14,1901-06-14T00:00,165,46.805205,9.570937,2013,NA,535,NA,3,1.69,8.38,2.18,1.33,1.209924,0.349873,0.883663,0.116337
Geum montanum,5887172487,1884,7,23,1884-07-23T00:00,205,46.476642,9.509873,2050,NA,297,2050m,24,2.2649999999999997,8.42,2.12,1.71,1.159117,0.4595845,0.9044555000000001,0.0955445
Geum montanum,5887172492,1901,6,28,1901-06-28T00:00,179,46.816063,9.870125,2200,NA,NA,2200m,7,2.14,10.18,2.23,1.54,0.508366,0.343994,0.81249,0.18751
Geum montanum,5887172495,1918,7,20,1918-07-20T00:00,201,46.463772,9.501612,2300,NA,658,2300m,17,1.9,8.08,1.86,1.42,0.99422,0.539664,0.920997,0.079003
Geum montanum,5887172496,1857,8,NA,1857-08,NA,46.615365,9.710727,NA,NA,NA,NA,2,2.13,9.68,2.355,1.57,0.9204140000000001,0.295257,0.8175844999999999,0.1824155
Geum montanum,5887172501,1899,7,30,1899-07-30T00:00,211,46.69272,9.920264,2610,NA,NA,NA,9,5.08,13.66,3.38,2.65,0.908023,0.34635,0.867508,0.132492
Geum montanum,5887172508,1884,7,NA,1884-07,NA,46.463655,9.512596,NA,NA,1076,NA,6,2.5300000000000002,7.765,2.175,1.6800000000000002,1.061971,0.5019979999999999,0.89873,0.10127
Geum montanum,5887172513,1981,6,17,1981-06-17T00:00,168,46.792804,10.171826,2200,NA,437,2200m,18,3.55,11.035,2.76,1.9700000000000002,0.7720665,0.374423,0.8713204999999999,0.1286795
Geum montanum,5887172520,1879,7,NA,1879-07,NA,46.582352,9.83771,2310,NA,NA,2310m,13,1.7,6.63,1.88,1.31,1.13253,0.38697,0.87388,0.12612
Geum montanum,5887172524,1906,8,6,1906-08-06T00:00,218,46.431634,10.027998,2700,NA,430,2700m,6,0.715,3.7,1.165,0.83,0.9223275,0.5491895,0.9140195,0.0859805
Geum montanum,5887172525,1902,7,17,1902-07-17T00:00,198,46.571576,10.431737,2249,NA,3590,NA,5,1.3,5.4,1.51,1.29,1.125899,0.557731,0.911711,0.088289
Geum montanum,5887172535,1930,5,21,1930-05-21T00:00,141,46.788538,9.071738,NA,NA,478,NA,16,1.485,6.895,1.81,1.26,1.0772054999999998,0.48816800000000005,0.9110100000000001,0.08899
Geum montanum,5887172536,1915,6,6,1915-06-06T00:00,157,46.478523,9.802166,NA,NA,354,NA,18,2.8499999999999996,9.26,2.2350000000000003,1.975,1.040066,0.446237,0.8888785,0.11112150000000001
Geum montanum,5887172539,1890,7,15,1890-07-15T00:00,196,46.428116,9.747913,NA,NA,460,NA,20,0.97,6.345000000000001,2.17,0.895,0.9239175,0.4336995,0.895598,0.104402
Geum montanum,5887172543,1905,8,14,1905-08-14T00:00,226,46.872765,9.881603,1215,NA,NA,NA,12,4.1850000000000005,9.925,3.2800000000000002,1.9649999999999999,0.8035705,0.4452275,0.8912979999999999,0.108702
Geum montanum,5887172544,2005,6,30,2005-06-30T00:00,181,46.642402,10.198296,2150,NA,NA,2150m,6,0.825,4.505,1.275,0.95,1.019722,0.3947295,0.847089,0.15291100000000002
Geum montanum,5887172545,1907,7,26,1907-07-26T00:00,207,46.754176,9.802194,NA,NA,NA,NA,6,3.52,10,2.425,2.02,1.0350225,0.482234,0.8909465,0.1090535
Geum montanum,5887172546,1883,7,NA,1883-07,NA,46.582777,9.845175,2296,NA,4530,NA,6,2.71,9.780000000000001,2.505,1.72,1.382263,0.430388,0.88924,0.11076
Geum montanum,5887172547,1903,7,14,1903-07-14T00:00,195,46.793818,9.599408,NA,NA,729,NA,2,1.6749999999999998,6.165,1.85,1.505,0.8521369999999999,0.5533319999999999,0.89645,0.10355
Geum montanum,5887172549,1913,8,21,1913-08-21T00:00,233,46.875683,9.964884,2400,NA,NA,2400m,6,2.47,8.57,2.365,1.6800000000000002,0.9187555000000001,0.376747,0.8610275000000001,0.1389725
Geum montanum,5887172550,1911,6,NA,1911-06,310,46.844298,9.916832,1900,NA,652,1900m,14,1.08,6.23,1.75,1,0.9183555,0.3200195,0.8223024999999999,0.1776975
Geum montanum,5887172557,1909,7,28,1909-07-28T00:00,209,46.942868,10.309618,2600,NA,468,2600m,16,1.055,5.25,1.705,1,1.1062775,0.5452915,0.9129155,0.08708450000000001
Geum montanum,5887172562,1912,6,4,1912-06-04T00:00,156,46.44577,9.937027,2043,NA,229,NA,4,3.235,8.835,2.96,1.855,0.8306709999999999,0.4362085,0.8929750000000001,0.10702500000000001
Geum montanum,5887172567,1913,7,13,1913-07-13T00:00,194,46.525552,9.899134,2371,NA,1589,NA,5,5.3,11.85,2.89,2.49,0.91358,0.417124,0.900268,0.099732
Geum montanum,5887172568,1908,7,29,1908-07-29T00:00,211,46.525552,9.899134,2371,NA,1589,NA,20,2.635,9.84,2.74,1.595,0.9572419999999999,0.3806835,0.8561445000000001,0.1438555
Geum montanum,5887172571,1884,7,21,1884-07-21T00:00,203,46.467641,9.51146,1960,NA,802,1960m,19,2.66,8.38,2.52,1.86,0.911765,0.504697,0.922539,0.077461
Geum montanum,5887172577,1914,6,1,1914-06-01T00:00,152,46.220863,9.208014,1900,NA,443,1900m,6,2.425,8.055,2.265,1.685,1.0981105,0.38914,0.8291554999999999,0.1708445
Geum montanum,5887172582,1930,7,NA,1930-07,NA,46.855559,9.57797,1750,NA,859,1750m,16,0.9249999999999999,5.125,1.5,1.08,0.663522,0.421051,0.857998,0.14200200000000002
Geum montanum,5887172585,1905,9,7,1905-09-07T00:00,250,46.410956,10.021516,2300,NA,NA,2300m,26,2.13,7.789999999999999,2.01,1.665,1.1001055,0.46148500000000003,0.896522,0.103478
Geum montanum,5887172590,1889,7,NA,1889-07,NA,46.582777,9.845175,2296,NA,4530,NA,4,3.085,8.9,2.365,1.9,1.332038,0.43540500000000004,0.904893,0.095107
Geum montanum,5887172592,1978,7,11,1978-07-11T00:00,192,46.812145,10.141739,2230,NA,2692,2230m,24,2.9299999999999997,10.305,2.72,1.94,0.984334,0.40021850000000003,0.8677619999999999,0.132238
Geum montanum,5887172594,1920,6,22,1920-06-22T00:00,174,46.380339,8.270697,2000,NA,NA,2000m,20,3.795,9.52,2.8899999999999997,2.045,0.99358900000000006,0.48568500000000003,0.8988855,0.1011145
Geum montanum,5887172596,1905,6,2,1905-06-02T00:00,153,46.444132,9.98047,2100,NA,785,2100m,10,2.1399999999999997,7.105,2.055,1.685,0.9241365,0.521994,0.917114,0.082886
Geum montanum,5887172598,1985,7,12,1985-07-12T00:00,193,46.958976,10.37174,1940,NA,NA,1940m,12,4.92,12.325,3.2199999999999998,2.5549999999999997,0.933019,0.40237049999999996,0.9025285000000001,0.09747149999999999
Geum montanum,5887172600,1909,5,31,1909-05-31T00:00,151,46.453983,9.93658,1900,NA,562,1900m,24,1.52,7.385,1.9900000000000002,1.335,1.052909,0.4292165,0.8781465,0.1218535
Geum montanum,5887172604,1984,7,30,1984-07-30T00:00,212,46.738895,9.597287,NA,NA,717,2650-2700m,12,1.48,7.07,1.9249999999999998,1.29,0.9743765,0.440206,0.889454,0.110546
Geum montanum,5887172611,2005,6,27,2005-06-27T00:00,178,46.658369,10.128389,2330,NA,NA,2330m,3,1.62,5.82,1.88,1.2,1.030418,0.542438,0.929382,0.070618
Geum montanum,5887172616,1878,6,NA,1878-06,NA,46.333593,10.099085,2847,NA,NA,NA,10,2.73,8.625,2.415,1.685,0.979636,0.4139685,0.8882490000000001,0.11175099999999999
Geum montanum,5887172618,1928,7,1,1928-07-01T00:00,183,46.633047,8.670662,2300,NA,NA,2300m,4,0.79,3.89,1.155,0.97,1.1161400000000001,0.5183015,0.9291555,0.0708445
Geum montanum,5887172621,1862,11,6,1862-11-06T00:00,310,46.537575,9.750438,2277,NA,1509,NA,11,2.44,9.18,2.26,1.62,0.927667,0.481227,0.900736,0.099264
Geum montanum,5887172622,1881,7,NA,1881-07,NA,46.668868,10.072697,NA,NA,44218,NA,10,2.585,7.955,2.255,1.75,1.0431,0.419315,0.886804,0.11319599999999999
Geum montanum,5887172624,1917,6,4,1917-06-04T00:00,155,46.211876,9.202798,2200,NA,NA,2200m,13,1.89,8.67,2.28,1.66,1.030691,0.409387,0.857714,0.142286
Geum montanum,5887172639,1917,9,24,1917-09-24T00:00,267,46.897375,9.467658,2600,NA,908,2600m,2,1.9249999999999998,6.125,1.85,1.5550000000000002,1.041799,0.6407345,0.9293735,0.07062650000000001
Geum montanum,5887172640,1931,6,10,1931-06-10T00:00,161,46.816287,9.808088,2483,NA,1138,NA,8,0.625,4.535,1.51,0.685,0.7186075000000001,0.4002405,0.8494269999999999,0.150573
Geum montanum,5887172641,1922,5,31,1922-05-31T00:00,151,46.509651,9.842505,NA,NA,538,NA,4,1.44,6.005,1.77,1.33,1.0781975,0.5203035,0.923307,0.076693
Geum montanum,5887172643,1964,6,11,1964-06-11T00:00,163,46.603589,9.399816,1870,NA,215,1870m,19,2.25,7.95,2.23,1.56,1.043147,0.385062,0.886005,0.113995
Geum montanum,5887172645,1908,7,10,1908-07-10T00:00,192,46.813097,10.152647,NA,NA,3675,NA,24,1.51,6.65,1.94,1.32,0.8368979999999999,0.4191955,0.892598,0.107402
Geum montanum,5887172653,1901,6,27,1901-06-27T00:00,178,46.642369,10.260022,NA,NA,1479,NA,8,4.3,10.565,2.96,2.105,1.0055705,0.394044,0.887347,0.112653
Geum montanum,5887172656,1915,6,4,1915-06-04T00:00,155,46.908911,9.83721,1600,NA,3519,1600m,8,1.095,5.845,1.975,0.885,1.251403,0.3509695,0.8345395,0.1654605
Geum montanum,5887172661,2005,7,9,2005-07-09T00:00,190,46.608321,8.691316,2380,NA,NA,2380m,9,3.87,9.55,2.61,1.5,0.976077,0.533731,0.922406,0.077594
Geum montanum,5887172663,1899,7,10,1899-07-10T00:00,191,46.449719,9.599692,NA,NA,583,NA,19,2.82,8.58,2.35,1.9,1.150655,0.477191,0.892338,0.107662
Geum montanum,5887172664,1894,5,3,1894-05-03T00:00,123,46.559863,10.431049,NA,NA,2681,NA,5,3.89,9.04,2.58,2.19,1.042945,0.536323,0.9133,0.0867
Geum montanum,5887172670,1926,7,9,1926-07-09T00:00,190,46.524686,9.860298,NA,NA,313,NA,16,5.645,11.64,3.165,2.685,1.1046114999999999,0.44553299999999996,0.896685,0.10331499999999999
Geum montanum,5887172674,2005,8,17,2005-08-17T00:00,229,46.636866,8.997663,2160,NA,NA,2160m,2,7.395,13.59,4.125,2.63,0.6743965000000001,0.5230005,0.92919,0.07081
Geum montanum,5887172675,1931,7,2,1931-07-02T00:00,183,46.764306,9.647728,1930,NA,326,NA,2,0.9649999999999999,4.949999999999999,1.45,1.005,1.219726,0.415397,0.861934,0.138066
Geum montanum,5887172677,1909,7,NA,1909-07,250,46.378203,9.706031,NA,NA,2301,NA,12,1.405,10.095,2.55,1.28,0.8117160000000001,0.3536635,0.8031145,0.1968855
Geum montanum,5887172684,1905,7,25,1905-07-25T00:00,206,46.471542,9.549134,NA,NA,303,2600m,5,1.66,7.89,2.33,1.18,1.096774,0.444542,0.888604,0.111396
Geum montanum,5887172686,1903,8,6,1903-08-06T00:00,218,47.020425,9.870495,2100,NA,970,2100 m,16,3.325,9.420000000000002,2.585,1.9449999999999998,1.0134365,0.44550049999999997,0.9001275,0.0998725
Geum montanum,5887172691,1909,7,15,1909-07-15T00:00,196,46.472229,9.7276,NA,NA,NA,NA,7,2.3,8.47,2.56,1.76,1.10241,0.510996,0.916713,0.083287
Geum montanum,5887172692,1871,6,NA,1871-06,NA,46.883143,9.471,2326,NA,3993,NA,7,1.8,6.64,2.13,1.47,0.951557,0.422946,0.888589,0.111411
Geum montanum,5887172694,1885,5,NA,1885-05,NA,46.552805,8.762287,NA,NA,NA,NA,1,0.97,4.41,1.49,1.13,0.770925,0.62819,0.936545,0.063455
Geum montanum,5887172695,1986,6,16,1986-06-16T00:00,167,46.445263,9.579496,2126,NA,NA,2126m,13,2.44,9.25,2.53,1.59,1.204868,0.480233,0.892834,0.107166
Geum montanum,5887172698,1911,6,5,1911-06-05T00:00,156,46.498173,9.83891,1841,NA,NA,NA,31,4.14,11.33,3.22,2.14,0.915948,0.390148,0.882098,0.117902
Geum montanum,5887172704,1903,7,29,1903-07-29T00:00,210,46.655106,10.137419,2617,NA,NA,NA,1,0.72,3.62,1.11,1,1.5,0.692108,0.967766,0.032234
Geum montanum,5887172707,1911,7,19,1911-07-19T00:00,200,46.412707,10.024996,2311,NA,304,2350m,16,0.365,4.46,1.25,0.46,0.9830775,0.33647499999999997,0.8424579999999999,0.15754200000000002
Geum montanum,5887172709,1899,7,16,1899-07-16T00:00,197,46.504831,9.826195,2272,NA,NA,NA,23,3.99,10.82,2.67,2.34,0.963235,0.405685,0.880976,0.119024
Geum montanum,5887172712,1890,6,26,1890-06-26T00:00,177,46.814533,9.983353,NA,NA,628,NA,6,2.745,9.245,2.33,1.79,1.4055849999999999,0.45337649999999996,0.9013925,0.0986075
Geum montanum,5887172713,1919,8,1,1919-08-01T00:00,213,46.729751,8.873358,2000,NA,947,2000m,7,2.78,8.75,2.33,1.83,1.047809,0.456872,0.907602,0.092398
Geum montanum,5887172715,1908,7,29,1908-07-29T00:00,211,46.858889,9.6428,NA,NA,NA,NA,7,0.23,2.93,0.73,0.43,0.717557,0.335916,0.806326,0.193674
Geum montanum,5887172717,1876,7,7,1876-07-07T00:00,189,46.483015,9.182828,NA,NA,3506,NA,14,2.32,8.2,2.465,1.4700000000000002,0.833459,0.4066325,0.847962,0.152038
Geum montanum,5887172721,1978,7,11,1978-07-11T00:00,192,46.812133,10.133057,2230,NA,2102,2230m,7,3.04,10.27,2.87,1.8,1.254125,0.398921,0.858993,0.141007
Geum montanum,5887172727,1933,8,9,1933-08-09T00:00,221,46.771149,9.620742,2400,NA,367,2400m,8,2.34,7.574999999999999,2.23,1.65,0.927798,0.515938,0.9242025,0.0757975
Geum montanum,5887172730,1913,5,9,1913-05-09T00:00,129,46.865521,9.918018,1477,NA,279,1477m,34,1.7149999999999999,7.095,2.025,1.48,0.9443305,0.443382,0.892965,0.10703499999999999
Geum montanum,5887172733,1907,8,4,1907-08-04T00:00,216,46.481695,9.532625,2489,NA,1033,NA,2,2.33,8.535,2.5149999999999997,1.455,0.808157,0.35162649999999995,0.7941255,0.20587450000000002
Geum montanum,5887172737,1897,5,12,1897-05-12T00:00,132,46.609567,10.370529,NA,NA,NA,NA,63,2.01,7.75,2.05,1.63,1,0.463307,0.887135,0.112865
Geum montanum,5887172742,1840,8,15,1840-08-15T00:00,228,46.49992,9.107905,NA,NA,1410,NA,14,2.925,8.555,2.395,1.925,1.1959935,0.465534,0.8903415,0.10965849999999999
Geum montanum,5887172744,1909,7,NA,1909-07,250,46.378203,9.706031,NA,NA,2301,NA,7,1.82,12.93,2.87,1.83,1,0.198936,0.812169,0.187831
Geum montanum,5887172745,1913,9,7,1913-09-07T00:00,250,46.775957,9.628205,2360,NA,143,2360m,13,1.78,8.21,2.08,1.41,1.020339,0.326609,0.83657,0.16343
Geum montanum,5887172747,1970,6,26,1970-06-26T00:00,177,46.640596,10.308057,2160,NA,182,2160m,5,2.47,9.37,2.9,1.79,0.976852,0.382285,0.893216,0.106784
Geum montanum,5887172748,1980,7,NA,1980-07,NA,46.857301,9.841745,2300,NA,732,2300m,18,1.2149999999999999,5.035,1.48,1.095,1.1123859999999999,0.4798435,0.9044865,0.0955135
Geum montanum,5887172751,1979,7,6,1979-07-06T00:00,187,46.547588,10.426954,NA,NA,640,NA,11,2.17,8.34,2.27,1.64,0.922897,0.451432,0.898832,0.101168
Geum montanum,5887172754,1945,7,14,1945-07-14T00:00,195,46.582563,9.837788,2313,NA,253,NA,4,1.4649999999999999,6.4350000000000005,1.915,1.275,1.0495545,0.4023025,0.8526914999999999,0.1473085
Geum montanum,5887172758,1973,7,20,1973-07-20T00:00,201,46.541924,10.433148,2502,NA,NA,NA,11,3.35,8.94,2.55,1.81,0.856369,0.421593,0.899639,0.100361
Geum montanum,5887172760,1889,7,13,1889-07-13T00:00,194,46.582777,9.845175,2296,NA,4530,NA,5,2.59,8.13,2.33,1.84,0.898917,0.48253,0.888614,0.111386
Geum montanum,5887172761,1909,7,29,1909-07-29T00:00,210,46.430432,10.022131,2650,NA,952,2650m,4,1.2650000000000001,6.414999999999999,1.655,1.17,1.2220550000000001,0.473987,0.8916645,0.1083355
Geum montanum,5887172765,1899,8,24,1899-08-24T00:00,236,46.974136,9.869553,2532,NA,412,2532m,10,1.7650000000000001,7.79,2.325,1.3599999999999999,1.0636805,0.3251235,0.8451015,0.1548985
Geum montanum,5887172766,1901,7,24,1901-07-24T00:00,205,46.604372,8.687321,2299,NA,1562,NA,8,2.96,8.29,2.225,1.935,1.026869,0.5139805,0.912311,0.087689
Geum montanum,5887172775,1902,7,30,1902-07-30T00:00,211,46.700759,10.149105,1997,NA,NA,NA,15,3.26,10.58,2.83,1.96,1.033898,0.355054,0.853331,0.146669
Geum montanum,5887172780,1918,6,15,1918-06-15T00:00,166,46.523218,9.906916,2547,NA,942,NA,27,2.53,8.87,2.21,1.88,1.033898,0.366964,0.867741,0.132259
Geum montanum,5887172781,1909,5,23,1909-05-23T00:00,143,46.504747,9.824592,2282,NA,478,NA,21,5.17,12.85,3.35,2.32,0.97076,0.366576,0.880228,0.119772
Geum montanum,5887172784,1868,9,1,1868-09-01T00:00,245,46.804921,9.048631,2000,100,579,1900 - 2100 m,20,1.7349999999999999,6.62,1.815,1.53,1.057194,0.47672899999999996,0.8974735,0.10252649999999999
Geum montanum,5887172792,1908,7,6,1908-07-06T00:00,188,46.525552,9.899134,2371,NA,1589,NA,24,1.54,6.91,2,1.47,1.0962844999999999,0.3087845,0.837378,0.162622
Geum montanum,5887172793,1923,6,10,1923-06-10T00:00,161,46.544657,9.807834,3094,NA,6420,NA,12,3.65,9.21,2.465,2.04,0.841592,0.46800600000000003,0.9004415,0.0995585
Geum montanum,5887172797,1914,6,26,1914-06-26T00:00,177,46.865414,9.604147,2080,NA,285,2080m,11,2.25,7.91,2.27,1.51,1.06051,0.483374,0.896754,0.103246
Geum montanum,5887172799,1901,5,21,1901-05-21T00:00,141,46.782604,9.866982,1700,NA,2666,1700m,9,2.26,8.75,2.34,1.6,1.090909,0.527508,0.927745,0.072255
Geum montanum,5887172800,1980,7,4,1980-07-04T00:00,186,46.794715,9.908975,1933,NA,NA,NA,6,3.77,10.395,2.585,2.285,0.8853059999999999,0.3710415,0.8619114999999999,0.1380885
Geum montanum,5887172801,1917,8,NA,1917-08,NA,46.833148,9.953552,1965,NA,466,NA,20,0.4,3.985,1.42,0.5700000000000001,0.7667390000000001,0.34159300000000004,0.801337,0.198663
Geum montanum,5887172807,1892,7,9,1892-07-09T00:00,191,46.955075,9.773065,1900,NA,1858,1900m,1,3.48,8.33,2.31,2.21,1.06079,0.629759,0.932781,0.067219
Geum montanum,5887172808,1840,8,15,1840-08-15T00:00,228,46.49992,9.107905,NA,NA,1410,NA,12,4.42,10.82,2.9,2.3600000000000003,0.8291355,0.3861365,0.8730195000000001,0.1269805
Geum montanum,5887172809,1937,7,18,1937-07-18T00:00,199,46.145412,9.105688,NA,NA,4987,NA,5,2.96,12.07,2.68,2.1,1.35474,0.289122,0.830986,0.169014
Geum montanum,5887172812,2005,7,11,2005-07-11T00:00,192,46.48155,9.151566,2160,NA,NA,2160m,6,0.64,5.225,1.4649999999999999,0.865,1.0543615000000002,0.32708000000000004,0.82205,0.17795
Geum montanum,5887172815,1932,7,15,1932-07-15T00:00,197,46.456454,9.540551,NA,NA,6659,NA,5,1.42,7.6,2.15,1.44,1.007042,0.388051,0.828943,0.171057
Geum montanum,5887172816,1881,8,3,1881-08-03T00:00,215,46.572532,8.814883,2600,NA,562,2600m,4,1.375,5.87,1.675,1.275,1.0036815,0.4423155,0.896969,0.103031
Geum montanum,5887172817,1908,7,29,1908-07-29T00:00,211,46.525552,9.899134,2371,NA,1589,NA,13,1.61,7.1,2.08,1.54,0.816165,0.398011,0.871297,0.128703
Geum montanum,5887172822,1873,8,6,1873-08-06T00:00,218,46.526606,9.788529,3097,NA,NA,NA,2,0.855,4.095,1.25,1.025,1.048128,0.637437,0.905653,0.09434699999999999
Geum montanum,5887172823,1895,6,13,1895-06-13T00:00,164,46.541611,9.85991,2100,NA,373,2100m,20,3.455,10.850000000000001,2.56,2.145,1.0713300000000001,0.4288245,0.8687005,0.1312995
Geum montanum,5887172825,1917,6,7,1917-06-07T00:00,158,46.490404,9.825027,1960,NA,489,NA,10,2.7249999999999996,10.655000000000001,2.83,2.01,1.106785,0.4515675,0.889038,0.110962
Geum montanum,5887172828,1977,7,2,1977-07-02T00:00,183,46.822826,9.846093,1710,NA,283,1710m,31,1.77,7.32,1.9,1.45,0.862843,0.430591,0.886423,0.113577
Geum montanum,5887172832,1985,7,12,1985-07-12T00:00,193,46.958976,10.37174,1940,NA,NA,1940m,12,2.7649999999999997,7.535,2.25,1.43,0.9965755000000001,0.5107325,0.900462,0.099538
Geum montanum,5887172833,1934,7,3,1934-07-03T00:00,184,46.515547,9.905405,NA,NA,3124,NA,14,1.335,5.825,1.795,1.21,0.801425,0.410848,0.875541,0.12445899999999999
Geum montanum,5887172835,1942,NA,NA,1942,NA,46.798446,9.819215,1700,NA,651,1700m,4,1.38,6.300000000000001,1.67,1.24,0.881659,0.495819,0.905085,0.094915
Geum montanum,5887172836,1892,7,7,1892-07-07T00:00,189,46.934876,9.828971,2300,NA,674,2300m,15,2.17,6.92,2.05,1.59,0.933806,0.434366,0.882553,0.117447
Geum montanum,5887172837,1899,8,14,1899-08-14T00:00,226,46.954897,9.77602,2000,NA,889,2000m,25,1.91,7.46,2.23,1.61,1.129187,0.398187,0.86877,0.13123
Geum montanum,5887172839,1908,7,10,1908-07-10T00:00,192,46.813097,10.152647,NA,NA,3675,NA,18,1.4,6.550000000000001,2.05,1.0950000000000002,0.878476,0.4246095,0.8881595,0.1118405
Geum montanum,5887172849,1840,8,15,1840-08-15T00:00,228,46.49992,9.107905,NA,NA,1410,NA,14,2.575,8.375,2.46,1.54,0.8031794999999999,0.4138905,0.8530255,0.1469745
Geum montanum,5887172850,1872,7,21,1872-07-21T00:00,203,46.502604,9.094451,2400,NA,362,2400m,5,1.68,6.76,1.76,1.48,1.170886,0.439389,0.880312,0.119688
Geum montanum,5887172853,1884,7,25,1884-07-25T00:00,207,46.496416,9.559413,2400,NA,1416,2400m,22,3.0949999999999998,8.365,2.45,1.9849999999999999,0.8972335,0.4640375,0.8941954999999999,0.1058045
Geum montanum,5887172854,1945,7,13,1945-07-13T00:00,194,46.582015,9.784646,1930,NA,424,1930m,7,6.19,11.18,3.29,3.02,0.978261,0.498012,0.906611,0.093389
Geum montanum,5887172855,1903,7,NA,1903-07,66,46.498074,9.841167,NA,NA,743,NA,16,2.09,7.835,2.02,1.69,0.928095,0.4494635,0.8943924999999999,0.10560749999999999
Geum montanum,5887172857,1912,5,19,1912-05-19T00:00,140,46.498176,9.832896,1954,NA,280,NA,14,2.6849999999999996,8.079999999999998,2.385,1.88,1.0740129999999999,0.468928,0.8823395,0.1176605
Geum montanum,5887172859,1959,6,24,1959-06-24T00:00,175,46.867791,9.239742,2100,NA,NA,2100m,11,1.97,8.48,2.22,1.69,0.860068,0.356629,0.865643,0.134357
Geum montanum,5887172866,1931,6,17,1931-06-17T00:00,168,47.010675,9.604058,2300,NA,160,2300m,7,1.75,6.55,1.83,1.42,0.745455,0.512619,0.903105,0.096895
Geum montanum,5887172869,1986,6,15,1986-06-15T00:00,166,46.74089,9.382048,1883,NA,NA,1883m,18,1.74,7.04,1.9649999999999999,1.455,1.064536,0.4802825,0.8965955,0.1034045
Geum montanum,5887172880,1872,7,21,1872-07-21T00:00,203,46.502604,9.094451,2400,NA,362,2400m,9,3.17,9.96,2.75,1.69,0.993135,0.423512,0.89644,0.10356
Geum montanum,5887172888,2011,7,2,2011-07-02T00:00,183,46.748339,8.827208,2310,NA,NA,2310m,11,4.16,10.5,2.78,2.21,0.827097,0.331263,0.86693,0.13307
Geum montanum,5887172894,1886,7,NA,1886-07,NA,46.580982,8.779537,2000,NA,827,2000m,11,2.17,7.29,2.12,1.67,0.94382,0.464224,0.899854,0.100146
Trifolium alpinum,2242404178,1887,6,NA,1887-06,NA,45.924308,6.867316,1923,NA,6143,6308 ft.,12,0.77,5.545,1.96,0.615,0.7737435,0.33224,0.826222,0.173778
Trifolium alpinum,2575335263,1912,6,6,1912-06-06T00:00,158,46.813823,9.840025,1630,NA,539,1630m,1,1.43,8.51,3.77,0.58,3.552632,0.248628,0.880435,0.119565
Trifolium alpinum,2575335467,1910,7,11,1910-07-11T00:00,192,46.82088,9.828773,2100,100,741,2000-2200m,11,0.95,6.76,2.29,0.93,1,0.245102,0.773016,0.226984
